OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,190,173,188,163,131,143,-,7.256,8.008,6.489,7.036,6.581,11.319,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,14,10,10,8,8,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,227,251,232,226,172,191,170,9.911,11.815,11.834,13.327,11.158,14.846,14.036,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,215,204,183,198,171,139,145,5.622,7.333,7.533,6.555,6.812,6.899,10.978,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWJ,STOCKPORT NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,234,218,230,160,192,167,-,0.455,0.451,0.472,0.45,0.456,0.487,No procedures,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWJ,STOCKPORT NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,14,18,*,17,10,6,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,188,172,199,159,138,152,-,0.353,0.354,0.356,0.35,0.367,0.391,No procedures,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%),Positive outlier (95%)
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,13,8,11,8,8,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,238,248,236,230,177,202,173,0.406,0.436,0.427,0.462,0.45,0.45,0.48,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,206,201,180,210,167,146,154,0.322,0.352,0.344,0.352,0.35,0.365,0.384,Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%),Positive outlier (95%)
RWJ,STOCKPORT NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,263,231,247,186,208,199,-,22.526,22.148,22.619,22.38,22.255,22.999,No procedures,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWJ,STOCKPORT NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,16,18,*,16,12,6,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,261,279,249,247,202,220,205,19.852,21.363,20.747,22.15,22.489,22.184,22.929,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,209,186,217,184,143,155,-,16.716,18.977,17.659,18.34,18.166,19.223,No procedures,Not an outlier,Positive outlier (99.8%),Positive outlier (95%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%)
RWJ,STOCKPORT NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,15,10,12,9,7,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWJ,STOCKPORT NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,234,224,196,229,193,150,157,15.838,16.513,18.599,17.465,18.399,18.131,19.056,Not an outlier,Not an outlier,Positive outlier (99.8%),Positive outlier (95%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%)
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,213,209,277,224,227,174,-,12.234,14.218,12.579,12.695,13.938,12.975,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,*,*,14,2,12,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,216,202,243,211,261,236,-,5.618,6.551,6.439,7.183,6.608,6.706,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,*,*,7,6,3,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,271,213,209,291,226,239,179,10.931,12.133,13.731,12.244,11.855,13.617,13.042,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,246,216,202,250,217,264,244,3.926,4.979,6.519,6.119,6.656,6.232,6.453,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,218,231,297,231,233,192,-,0.444,0.428,0.46,0.432,0.45,0.475,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,0,*,14,4,11,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,233,217,260,222,257,253,-,0.302,0.336,0.321,0.34,0.309,0.33,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,7,*,8,6,4,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,276,218,231,311,235,244,196,0.456,0.436,0.421,0.459,0.423,0.443,0.471,Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,239,240,217,268,228,261,261,0.308,0.296,0.332,0.322,0.333,0.305,0.329,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,242,239,315,247,260,194,-,21.228,20.712,21.806,21.224,21.724,23.285,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,*,*,18,4,12,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,315,242,239,333,251,272,199,20.794,21.224,20.486,21.681,20.754,21.508,22.965,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,256,226,271,232,290,263,-,15.075,15.921,16.21,16.244,16.462,17.028,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,7,6,8,5,4,7,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,262,263,232,279,237,294,270,14.574,14.815,15.83,16.052,16.087,16.413,17.022,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,101,184,157,173,138,123,-,12.616,10.205,9.575,13.454,15.645,15.273,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,8,8,14,10,7,3,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,126,267,253,201,209,185,-,5.034,5.643,6.546,7.204,6.856,10.833,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,7,9,16,11,6,3,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,134,109,192,171,183,145,126,7.337,12.196,10.247,9.377,13.065,15.416,15.347,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,138,133,276,269,212,215,188,0.442,5.083,5.34,6.694,7.121,6.561,10.516,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,106,200,165,184,152,141,-,0.428,0.415,0.396,0.434,0.442,0.492,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,7,9,14,11,7,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,126,286,259,205,237,199,-,0.357,0.335,0.33,0.342,0.32,0.377,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,7,10,15,11,6,3,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,131,113,209,179,195,159,145,0.395,0.421,0.413,0.391,0.419,0.437,0.489,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,140,133,296,274,216,243,202,0.304,0.352,0.337,0.335,0.344,0.32,0.372,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,116,220,179,205,160,143,-,20.797,20.695,20.915,21.152,22.238,22.377,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,7,9,14,10,8,6,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,149,123,229,193,215,168,149,20.461,20.971,21.291,20.971,21.14,22.376,22.588,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,130,300,265,221,246,201,-,17.627,16.589,17.527,16.79,16.259,19.414,No procedures,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (99.8%)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,7,11,17,11,6,3,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,147,137,311,282,232,252,204,16.169,17.438,16.633,17.414,16.891,16.242,19.233,Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (99.8%)
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,230,257,251,271,343,238,-,11.326,12.178,12.441,12.33,12.329,14.164,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,30,26,27,25,14,17,-,9.575,-,-,-,-,-,No procedures,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,247,289,221,267,273,217,-,5.881,5.692,6.511,7.137,5.223,8.244,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,14,18,11,10,4,10,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,316,260,283,278,296,357,255,12.171,11.819,12.221,12.389,12.825,12.724,14.144,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,301,261,307,232,277,277,227,5.511,6.24,5.788,6.772,6.795,5.416,8.158,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,232,266,274,280,347,251,-,0.434,0.434,0.453,0.449,0.439,0.48,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,31,28,29,22,17,21,-,0.284,-,-,-,-,-,No procedures,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,252,303,239,287,288,243,-,0.369,0.342,0.338,0.327,0.323,0.365,No procedures,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,16,19,12,11,5,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,323,263,294,303,302,364,272,0.45,0.429,0.434,0.45,0.446,0.436,0.474,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,299,268,322,251,298,293,251,0.325,0.368,0.342,0.337,0.324,0.321,0.361,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,255,279,289,308,368,276,-,21.605,21.1,22.075,21.026,21.561,22.846,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,35,33,34,25,21,22,-,12.972,13.94,12.544,-,-,-,No procedures,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,350,290,312,323,333,389,298,21.503,21.601,21.24,22.034,21.485,21.812,22.896,Positive outlier (95%),Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,270,317,262,305,317,255,-,18.264,16.802,17.005,16.977,15.789,17.746,No procedures,Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,16,18,13,13,9,10,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,338,286,335,275,318,326,265,16.597,18.191,16.778,16.838,16.828,15.737,17.534,Positive outlier (95%),Positive outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,EQ VAS,0,334,363,393,479,278,353,-,9.46,10.407,11.766,12.718,14.908,14.951,No procedures,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,EQ VAS,0,49,55,36,34,28,30,-,5.11,4.296,4.234,10.339,-,8.81,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ VAS,0,418,426,427,542,225,370,-,4.314,6.368,4.258,5.381,7.385,9.366,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ VAS,0,56,33,32,39,16,31,-,-0.155,0.674,3.625,4.102,-,9.018,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ VAS,413,383,418,429,513,306,383,9.046,9.44,10.312,11.525,12.984,13.825,14.71,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ VAS,439,474,459,459,581,241,401,5.441,4.59,6.241,4.909,5.662,7.485,9.748,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,346,391,401,479,269,347,-,0.415,0.426,0.436,0.441,0.459,0.463,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,45,57,42,34,27,33,-,0.324,0.244,0.243,0.359,-,0.227,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,426,428,463,564,225,370,-,0.308,0.331,0.3,0.321,0.329,0.342,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,56,36,34,42,17,30,-,0.296,0.275,0.322,0.335,-,0.314,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,EQ-5D Index,421,391,448,443,513,296,380,0.404,0.412,0.415,0.424,0.443,0.447,0.449,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,EQ-5D Index,442,482,464,497,606,242,400,0.291,0.315,0.331,0.305,0.322,0.331,0.343,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,374,418,442,512,287,376,-,19.872,21.04,21.765,22.249,22.225,22.512,No procedures,Negative outlier (99.8%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,50,60,45,34,28,35,-,13.925,11.557,13.09,16.105,-,11.177,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Hip Replacement,Oxford Hip Score,455,424,478,487,546,315,411,19.353,19.396,20.251,21.2,21.92,21.586,21.632,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,475,455,495,594,229,393,-,15.026,16.595,15.349,16.59,17.247,17.416,No procedures,Negative outlier (95%),Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,61,40,37,40,18,30,-,12.482,12.078,14.876,13.316,-,12.355,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Insufficient records,Not an outlier
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Total Knee Replacement,Oxford Knee Score,487,536,495,532,634,247,423,14.953,14.899,16.346,15.446,16.364,17.126,17.1,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Primary,EQ VAS,0,213,270,221,92,90,58,-,10.624,9.641,11.487,12.529,14.536,16.976,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Revision,EQ VAS,0,24,38,27,7,4,11,-,-,3.178,-,-,-,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Primary,EQ VAS,0,256,266,276,111,133,81,-,6.595,6.089,5.28,2.167,4.809,9.61,No procedures,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Revision,EQ VAS,0,25,18,19,4,8,1,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Hip Replacement,EQ VAS,241,237,308,248,99,94,69,11.172,10.164,9.065,10.488,12.059,13.963,17.18,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Total Knee Replacement,EQ VAS,243,281,284,295,115,141,82,6.088,6.671,6.383,5.103,2.25,4.477,9.168,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,223,278,258,92,92,60,-,0.431,0.449,0.451,0.463,0.498,0.443,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,28,38,25,6,4,11,-,-,0.223,-,-,-,-,No procedures,Insufficient records,Not an outlier,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,275,286,310,118,141,90,-,0.317,0.331,0.312,0.325,0.33,0.375,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
